"CGrade","LoanTerm","LoanStatus","BorrowerAPR","InterestRate","LenderYield","EmpStatus","EmpStatusDuration","HomeOwner","AvailablecardCredit","IncomeRange","DeclaredMonthlyIncome","MonthlyLoanPayment"
"B",36,"Defaulted",0.18454,0.17,0.16,"Full-time",46,TRUE,1580,"$25,000-49,999",3583.333333,267.36
"B",36,"Chargedoff",0.22744,0.22,0.21,"Full-time",362,TRUE,1574,"$75,000-99,999",8620.666667,763.81
"B",36,"Chargedoff",0.11797,0.111,0.101,"Full-time",71,FALSE,1569,"$75,000-99,999",6250,203.27
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",5,FALSE,1566,"$75,000-99,999",7312.5,273.18
"B",36,"Chargedoff",0.21985,0.205,0.195,"Full-time",12,TRUE,1563,"$25,000-49,999",2916.666667,187.09
"B",36,"Completed",0.24457,0.2295,0.2195,"Full-time",56,TRUE,1563,"$25,000-49,999",2929.333333,425.52
"B",36,"Completed",0.15377,0.1395,0.1295,"Self-employed",17,FALSE,1562,"$1-24,999",1666.666667,187.7
"B",36,"Completed",0.23498,0.22,0.21,"Retired",10,TRUE,1555,"$25,000-49,999",3750,76.38
"B",36,"Completed",0.13202,0.125,0.115,"Full-time",1,FALSE,1551,"$25,000-49,999",3750,200.72
"B",36,"Completed",0.14621,0.132,0.122,"Full-time",170,TRUE,1550,"$100,000+",8750,253.43
"B",36,"Defaulted",0.18977,0.1825,0.1725,"Self-employed",46,TRUE,1550,"$50,000-74,999",5000,362.78
"B",36,"Completed",0.15226,0.138,0.128,"Full-time",30,TRUE,1549,"$25,000-49,999",2083.333333,306.73
"B",36,"Defaulted",0.17091,0.17,0.16,"Full-time",37,TRUE,1546,"$75,000-99,999",7416.666667,698.79
"B",36,"Chargedoff",0.22241,0.215,0.185,"Full-time",5,FALSE,1540,"$1-24,999",2000,493.12
"B",36,"Chargedoff",0.15663,0.1495,0.1245,"Full-time",4,FALSE,1539,"$25,000-49,999",2166.666667,173.2
"B",36,"Completed",0.14709,0.14,0.13,"Full-time",78,TRUE,1539,"$75,000-99,999",7250,181.14
"B",36,"Completed",0.13705,0.13,0.12,"Part-time",155,TRUE,1538,"$1-24,999",1335.416667,99.91
"B",36,"Completed",0.15932,0.145,0.135,"Self-employed",81,FALSE,1535,"$100,000+",8333.333333,337.33
"B",36,"Chargedoff",0.15377,0.1395,0.1295,"Full-time",171,TRUE,1535,"$75,000-99,999",6366.666667,512.3
"B",36,"Chargedoff",0.19412,0.1795,0.1695,"Full-time",55,FALSE,1530,"$25,000-49,999",2750,221.28
"B",36,"Chargedoff",0.25264,0.2375,0.2175,"Full-time",16,TRUE,1529,"$75,000-99,999",8000,977.54
"B",36,"Completed",0.22489,0.21,0.2,"Full-time",100,FALSE,1521,"$75,000-99,999",6250,527.45
"B",36,"Completed",0.19008,0.1755,0.1655,"Full-time",51,TRUE,1520,"$25,000-49,999",3500,176.97
"B",36,"Completed",0.15428,0.14,0.13,"Full-time",0,TRUE,1517,"$25,000-49,999",2500,341.78
"B",36,"Completed",0.15428,0.14,0.13,"Part-time",148,FALSE,1517,"$25,000-49,999",3132.5,211.9
"B",36,"Completed",0.10622,0.0993,0.0893,"Full-time",86,TRUE,1515,"$50,000-74,999",5333.333333,196.63
"B",36,"Completed",0.12512,0.1105,0.1005,"Full-time",15,FALSE,1514,"$1-24,999",665.666667,39.31
"B",36,"Chargedoff",0.17394,0.1595,0.1495,"Self-employed",182,TRUE,1512,"$100,000+",16813.5,456.72
"B",36,"Defaulted",0.23498,0.22,0.21,"Self-employed",1,TRUE,1500,"$0 ",0,0
"B",36,"Chargedoff",0.15629,0.142,0.132,"Self-employed",3,FALSE,1500,"$0 ",0,51.41
"B",36,"Chargedoff",0.16588,0.1515,0.1415,"Full-time",12,FALSE,1500,"$1-24,999",1666.666667,104.22
"B",36,"Completed",0.13814,0.124,0.114,"Full-time",31,FALSE,1500,"$1-24,999",1666.666667,298.63
"B",36,"Chargedoff",0.23861,0.2169,0.2069,"Full-time",20,TRUE,1500,"$25,000-49,999",2916.666667,98.88
"B",36,"Defaulted",0.14832,0.1335,0.1235,"Full-time",13,TRUE,1500,"$25,000-49,999",3423.333333,40.64
"B",36,"Completed",0.13512,0.121,0.111,"Full-time",27,FALSE,1500,"$25,000-49,999",2800,99.16
"B",36,"Completed",0.1699,0.1579,0.1479,"Part-time",17,TRUE,1500,"$25,000-49,999",2416.666667,52.58
"B",36,"Completed",0.1452,0.131,0.121,"Full-time",89,FALSE,1500,"$50,000-74,999",5676.666667,107.41
"B",36,"Chargedoff",0.16688,0.1525,0.1425,"Full-time",84,TRUE,1500,"$50,000-74,999",5000,86.97
"B",36,"Chargedoff",0.16717,0.16,0.15,"Full-time",113,TRUE,1498,"$50,000-74,999",7144.75,175.79
"B",36,"Completed",0.15226,0.138,0.128,"Full-time",58,TRUE,1494,"$100,000+",10000,136.32
"B",36,"Completed",0.15428,0.14,0.13,"Full-time",28,FALSE,1493,"$25,000-49,999",3125,222.15
"B",36,"Completed",0.14508,0.138,0.128,"Full-time",179,TRUE,1489,"$50,000-74,999",5416.666667,76.45
"B",36,"Chargedoff",0.15713,0.15,0.135,"Full-time",29,TRUE,1483,"$1-24,999",0.083333,554.65
"B",36,"Completed",0.11589,0.105,0.095,"Part-time",1,FALSE,1482,"$1-24,999",1000,52
"B",36,"Completed",0.1281,0.1105,0.1005,"Full-time",365,FALSE,1482,"$25,000-49,999",2333.333333,32.76
"B",36,"Defaulted",0.14974,0.1355,0.1255,"Full-time",11,TRUE,1479,"$25,000-49,999",2916.666667,339.59
"B",36,"Completed",0.14974,0.1355,0.1255,"Full-time",316,FALSE,1477,"$25,000-49,999",3833.333333,334.57
"B",36,"Chargedoff",0.15211,0.145,0.135,"Full-time",40,TRUE,1477,"$25,000-49,999",3916.666667,103.26
"B",36,"Chargedoff",0.12626,0.1175,0.1075,"Retired",48,FALSE,1467,"$1-24,999",583.333333,66.19
"B",36,"Completed",0.19673,0.1876,0.1776,"Self-employed",66,FALSE,1466,"$0 ",0,73.07
"B",36,"Completed",0.15629,0.142,0.132,"Full-time",46,TRUE,1456,"$1-24,999",1166.666667,171.37
"B",36,"Defaulted",0.15428,0.14,0.13,"Full-time",56,TRUE,1454,"$50,000-74,999",4416.666667,512.66
"B",36,"Chargedoff",0.19008,0.1755,0.1655,"Full-time",16,FALSE,1450,"$50,000-74,999",4500,179.64
"B",36,"Chargedoff",0.26526,0.25,0.24,"Full-time",154,TRUE,1450,"$75,000-99,999",7000,477.12
"B",36,"Completed",0.13283,0.1258,0.1158,"Retired",8,FALSE,1448,"$1-24,999",1119,100.48
"B",36,"Chargedoff",0.17031,0.1559,0.1459,"Full-time",240,TRUE,1448,"$75,000-99,999",7875,314.59
"B",36,"Completed",0.15085,0.1366,0.1266,"Full-time",56,FALSE,1442,"$1-24,999",1833.333333,85.03
"B",36,"Chargedoff",0.17219,0.165,0.155,"Full-time",16,TRUE,1442,"$50,000-74,999",4541.666667,177.02
"B",36,"Defaulted",0.30109,0.2855,0.2755,"Full-time",96,TRUE,1441,"$100,000+",12465,1041.53
"B",36,"Completed",0.19462,0.18,0.17,"Full-time",204,TRUE,1434,"$50,000-74,999",4500,104.23
"B",36,"Chargedoff",0.15703,0.1499,0.1399,"Full-time",65,TRUE,1432,"$25,000-49,999",3166.666667,103.98
"B",36,"Chargedoff",0.17445,0.16,0.15,"Full-time",26,FALSE,1428,"$25,000-49,999",3166.666667,527.36
"B",36,"Completed",0.13321,0.112,0.102,"Full-time",1,FALSE,1426,"$25,000-49,999",3500,82.08
"B",36,"Completed",0.16436,0.15,0.14,"Self-employed",2,FALSE,1425,"$1-24,999",145,207.99
"B",36,"Completed",0.17193,0.1575,0.1475,"Full-time",276,FALSE,1417,"$25,000-49,999",3333.333333,201.59
"B",36,"Chargedoff",0.23498,0.22,0.21,"Full-time",98,FALSE,1417,"$50,000-74,999",5166.666667,343.71
"B",36,"Chargedoff",0.17193,0.1575,0.1475,"Full-time",209,TRUE,1416,"$25,000-49,999",2916.666667,105.1
"B",36,"Completed",0.13705,0.13,0.12,"Self-employed",23,FALSE,1414,"$0 ",0,168.47
"B",36,"Completed",0.13705,0.13,0.12,"Self-employed",17,FALSE,1413,"$50,000-74,999",4583.333333,707.57
"B",36,"Completed",0.17394,0.1595,0.1495,"Full-time",64,TRUE,1410,"$25,000-49,999",3916.666667,175.66
"B",36,"Completed",0.18425,0.177,0.167,"Full-time",6,TRUE,1410,"$25,000-49,999",3750,270.02
"B",36,"Chargedoff",0.16165,0.1545,0.1445,"Full-time",4,TRUE,1407,"$25,000-49,999",2083.333333,174.43
"B",36,"Completed",0.24638,0.2275,0.2175,"Part-time",50,FALSE,1405,"$25,000-49,999",3083.333333,38.58
"B",36,"Chargedoff",0.29312,0.2776,0.2676,"Full-time",84,TRUE,1401,"$100,000+",9416.666667,412.34
"B",36,"Completed",0.25638,0.2412,0.2312,"Full-time",7,FALSE,1399,"$25,000-49,999",2500,589.44
"B",36,"Chargedoff",0.18716,0.1799,0.1699,"Full-time",99,TRUE,1396,"$50,000-74,999",5456.75,650.65
"B",36,"Completed",0.21339,0.1986,0.1886,"Full-time",63,TRUE,1395,"$50,000-74,999",6125,556.38
"B",36,"Chargedoff",0.14197,0.1349,0.1249,"Full-time",96,TRUE,1391,"$25,000-49,999",3541.666667,169.65
"B",36,"Completed",0.15713,0.15,0.14,"Full-time",126,TRUE,1387,"$50,000-74,999",5448.416667,102.69
"B",36,"Completed",0.15629,0.142,0.132,"Full-time",90,FALSE,1383,"$1-24,999",1000,92.54
"B",36,"Completed",0.15428,0.14,0.13,"Full-time",40,TRUE,1379,"$25,000-49,999",2750,478.49
"B",36,"Completed",0.14268,0.1285,0.1185,"Full-time",35,TRUE,1370,"$25,000-49,999",2368.166667,200.45
"B",36,"Completed",0.13814,0.124,0.114,"Self-employed",213,TRUE,1369,"$25,000-49,999",2500,394.92
"B",36,"Completed",0.11646,0.1095,0.0995,"Full-time",9,TRUE,1369,"$50,000-74,999",6000,261.72
"B",36,"Chargedoff",0.14974,0.1355,0.1255,"Full-time",59,FALSE,1362,"$25,000-49,999",3953.5,254.7
"B",36,"Completed",0.18635,0.1718,0.1618,"Full-time",101,TRUE,1362,"$50,000-74,999",5000,357.42
"B",36,"Completed",0.18977,0.1825,0.1725,"Self-employed",215,TRUE,1350,"$0 ",0,542.19
"B",36,"Completed",0.15933,0.1414,0.1314,"Retired",296,TRUE,1343,"$1-24,999",1589,34.25
"B",36,"Defaulted",0.15428,0.14,0.13,"Full-time",24,TRUE,1341,"$100,000+",12500,751.91
"B",36,"Chargedoff",0.18151,0.167,0.157,"Full-time",190,TRUE,1341,"$75,000-99,999",6250,532.55
"B",36,"Completed",0.24753,0.24,0.225,"Self-employed",7,TRUE,1335,"$0 ",0,470.79
"B",36,"Completed",0.10762,0.1007,0.0907,"Full-time",72,FALSE,1335,"$50,000-74,999",5000,161.5
"B",36,"Completed",0.10739,0.09,0.08,"Full-time",8,FALSE,1328,"$25,000-49,999",2083.333333,31.8
"B",36,"Chargedoff",0.17521,0.168,0.158,"Full-time",3,TRUE,1319,"$50,000-74,999",5833.333333,799.95
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",54,FALSE,1317,"$1-24,999",2000,164.12
"B",36,"Completed",0.11698,0.0995,0.0895,"Full-time",19,TRUE,1317,"$25,000-49,999",3166.666667,32.24
"B",36,"Completed",0.09688,0.09,0.08,"Full-time",27,TRUE,1314,"$25,000-49,999",3833.333333,95.43
"B",36,"Completed",0.11997,0.113,0.103,"Full-time",3,FALSE,1304,"$25,000-49,999",3166.666667,180.85
"B",36,"Completed",0.12503,0.111,0.101,"Self-employed",185,TRUE,1304,"$25,000-49,999",2500,65.57
"B",36,"Completed",0.28787,0.2724,0.2624,"Full-time",64,TRUE,1303,"$50,000-74,999",4958.333333,367.5
"B",36,"Completed",0.14913,0.1349,0.1249,"Full-time",122,FALSE,1300,"$25,000-49,999",2982.333333,43.64
"B",36,"Chargedoff",0.19906,0.1844,0.1744,"Full-time",53,TRUE,1300,"$25,000-49,999",2333.333333,290.99
"B",36,"Completed",0.18454,0.17,0.16,"Full-time",73,TRUE,1291,"$50,000-74,999",4166.666667,231.74
"B",36,"Completed",0.15629,0.142,0.132,"Full-time",1,FALSE,1286,"$25,000-49,999",2500,202.11
"B",36,"Chargedoff",0.19967,0.185,0.175,"Full-time",60,FALSE,1282,"$25,000-49,999",3083.333333,527.85
"B",36,"Completed",0.20735,0.2,0.19,"Full-time",55,TRUE,1281,"$100,000+",16666,551.74
"B",36,"Completed",0.12453,0.1105,0.1005,"Full-time",20,FALSE,1275,"$1-24,999",2000,131.05
"B",36,"Defaulted",0.19991,0.1926,0.1826,"Full-time",34,TRUE,1267,"$25,000-49,999",3908.25,588.6
"B",36,"Chargedoff",0.36623,0.35,0.34,"Full-time",35,TRUE,1265,"$50,000-74,999",5000,678.54
"B",36,"Completed",0.15377,0.1395,0.1295,"Full-time",145,FALSE,1264,"$75,000-99,999",7500,170.77
"B",36,"Completed",0.13152,0.1245,0.1145,"Full-time",82,TRUE,1263,"$50,000-74,999",5000,113.99
"B",36,"Chargedoff",0.1922,0.1776,0.1676,"Full-time",46,TRUE,1259,"$50,000-74,999",4916.666667,540.48
"B",36,"Completed",0.12453,0.1105,0.1005,"Full-time",29,FALSE,1255,"$25,000-49,999",3666.666667,75.35
"B",36,"Completed",0.11658,0.0991,0.0891,"Full-time",36,FALSE,1253,"$1-24,999",1833.333333,32.22
"B",36,"Completed",0.11244,0.095,0.085,"Part-time",23,FALSE,1250,"$1-24,999",166.666667,32.03
"B",36,"Completed",0.18958,0.175,0.165,"Full-time",23,TRUE,1249,"$100,000+",14916.66667,528.04
"B",36,"Chargedoff",0.2148,0.2,0.19,"Full-time",36,TRUE,1248,"$75,000-99,999",7991.666667,278.73
"B",36,"Defaulted",0.13705,0.13,0.12,"Full-time",258,TRUE,1243,"$100,000+",13669.41667,104.45
"B",36,"Completed",0.12392,0.1099,0.0999,"Full-time",8,FALSE,1243,"$25,000-49,999",3750,163.67
"B",36,"Defaulted",0.29554,0.28,0.27,"Self-employed",164,TRUE,1243,"$50,000-74,999",4583.333333,206.82
"B",36,"Completed",0.16003,0.1511,0.1411,"Full-time",24,TRUE,1242,"$25,000-49,999",2916.666667,69.44
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",6,TRUE,1242,"$50,000-74,999",5000,333.21
"B",36,"Completed",0.11159,0.1,0.09,"Part-time",1,TRUE,1236,"$25,000-49,999",2083.333333,48.4
"B",36,"Chargedoff",0.20935,0.1946,0.1846,"Full-time",93,FALSE,1231,"$50,000-74,999",4233.333333,553.34
"B",36,"Chargedoff",0.18141,0.1669,0.1569,"Full-time",6,TRUE,1228,"$25,000-49,999",3250,312.39
"B",36,"Chargedoff",0.17445,0.16,0.15,"Full-time",174,FALSE,1227,"$25,000-49,999",2090.583333,351.57
"B",36,"Chargedoff",0.22721,0.2123,0.2023,"Self-employed",126,TRUE,1226,"$100,000+",20833.33333,566.9
"B",36,"Completed",0.31563,0.2999,0.2899,"Full-time",61,TRUE,1223,"$50,000-74,999",4166.666667,636.69
"B",36,"Chargedoff",0.15377,0.1395,0.1295,"Self-employed",25,TRUE,1219,"$1-24,999",1666.666667,341.53
"B",36,"Completed",0.13805,0.131,0.116,"Full-time",0,FALSE,1200,"$1-24,999",665.666667,128.22
"B",36,"Chargedoff",0.17193,0.1575,0.1475,"Full-time",41,FALSE,1200,"$25,000-49,999",2666.666667,175.17
"B",36,"Completed",0.15592,0.1488,0.1388,"Full-time",100,TRUE,1200,"$25,000-49,999",4300.833333,380.67
"B",36,"Completed",0.12299,0.116,0.106,"Full-time",60,FALSE,1198,"$25,000-49,999",3778.666667,250.98
"B",36,"Completed",0.17732,0.1701,0.1601,"Full-time",45,FALSE,1195,"$25,000-49,999",2250,248.55
"B",36,"Chargedoff",0.24753,0.24,0.23,"Self-employed",8,TRUE,1188,"$100,000+",8333.333333,588.49
"B",36,"Completed",0.20572,0.191,0.181,"Full-time",20,FALSE,1188,"$25,000-49,999",2666.666667,538.73
"B",36,"Completed",0.14974,0.1355,0.1255,"Full-time",9,FALSE,1183,"$1-24,999",1750,271.68
"B",36,"Completed",0.14974,0.1355,0.1255,"Full-time",42,FALSE,1183,"$25,000-49,999",2916.666667,322.58
"B",36,"Chargedoff",0.31573,0.3,0.29,"Full-time",293,FALSE,1181,"$25,000-49,999",3333.333333,212.26
"B",36,"Completed",0.14166,0.1346,0.1196,"Full-time",70,TRUE,1180,"$75,000-99,999",7500,322.2
"B",36,"Completed",0.20735,0.2,0.19,"Full-time",95,TRUE,1177,"$25,000-49,999",3333.333333,273.64
"B",36,"Completed",0.15629,0.142,0.132,"Full-time",15,TRUE,1176,"$100,000+",10000,102.82
"B",36,"Completed",0.13202,0.125,0.11,"Full-time",6,FALSE,1176,"$25,000-49,999",2166.666667,167.27
"B",36,"Completed",0.16588,0.1515,0.1415,"Full-time",35,TRUE,1175,"$50,000-74,999",5916.666667,170.7
"B",36,"Chargedoff",0.15211,0.145,0.135,"Self-employed",0,FALSE,1174,"$25,000-49,999",3500,120.47
"B",36,"Completed",0.12198,0.115,0.105,"Full-time",2,FALSE,1173,"$25,000-49,999",2187.5,131.9
"B",36,"Completed",0.26526,0.25,0.24,"Full-time",8,TRUE,1169,"$75,000-99,999",6733.333333,397.6
"B",36,"Chargedoff",0.28259,0.2749,0.2649,"Full-time",88,TRUE,1161,"$75,000-99,999",6950,267.08
"B",36,"Chargedoff",0.13705,0.13,0.12,"Full-time",111,TRUE,1160,"$50,000-74,999",4500,336.94
"B",36,"Completed",0.16991,0.1555,0.1455,"Full-time",24,FALSE,1158,"$25,000-49,999",2416.666667,174.68
"B",36,"Completed",0.1286,0.111,0.101,"Full-time",0,FALSE,1157,"$1-24,999",1500,32.79
"B",36,"Completed",0.1747,0.1675,0.1475,"Full-time",57,TRUE,1157,"$25,000-49,999",3560.916667,0
"B",36,"Completed",0.36623,0.35,0.34,"Full-time",7,FALSE,1155,"$25,000-49,999",3458.333333,180.94
"B",36,"Completed",0.15841,0.1441,0.1341,"Full-time",28,FALSE,1151,"$25,000-49,999",2433.333333,316.4
"B",36,"Completed",0.20725,0.1999,0.1899,"Full-time",310,TRUE,1151,"$75,000-99,999",7216.166667,928.96
"B",36,"Completed",0.125,0.118,0.093,"Full-time",18,FALSE,1148,"$75,000-99,999",78333.33333,284
"B",36,"Defaulted",0.16215,0.155,0.14,"Full-time",14,TRUE,1140,"$1-24,999",1833.333333,307.21
"B",36,"Completed",0.14923,0.135,0.125,"Full-time",17,FALSE,1140,"$25,000-49,999",2458.333333,254.51
"B",36,"Chargedoff",0.18726,0.18,0.17,"Full-time",20,TRUE,1135,"$25,000-49,999",2833.333333,361.52
"B",36,"Chargedoff",0.12198,0.115,0.105,"Self-employed",7,FALSE,1132,"$75,000-99,999",6750,296.78
"B",36,"Completed",0.16356,0.1492,0.1392,"Full-time",12,TRUE,1127,"$25,000-49,999",2912.416667,173.13
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",60,TRUE,1125,"$25,000-49,999",4008.666667,438.02
"B",36,"Chargedoff",0.17119,0.164,0.154,"Full-time",15,FALSE,1120,"$1-24,999",2000,282.84
"B",36,"Chargedoff",0.1973,0.19,0.18,"Full-time",36,TRUE,1120,"$100,000+",11666.66667,733.12
"B",36,"Completed",0.16588,0.1515,0.1415,"Full-time",39,TRUE,1108,"$50,000-74,999",4833.333333,207.19
"B",36,"Chargedoff",0.11159,0.1,0.09,"Part-time",32,FALSE,1106,"$1-24,999",1062,48.4
"B",36,"Completed",0.23498,0.22,0.21,"Full-time",73,TRUE,1106,"$50,000-74,999",4333.333333,381.9
"B",36,"Completed",0.1916,0.177,0.167,"Part-time",25,FALSE,1104,"$1-24,999",1833.333333,0
"B",36,"Completed",0.17747,0.163,0.153,"Full-time",74,TRUE,1104,"$25,000-49,999",2833.333333,176.53
"B",36,"Completed",0.16688,0.1525,0.1425,"Full-time",40,TRUE,1104,"$75,000-99,999",6666.666667,65.93
"B",36,"Completed",0.11696,0.11,0.095,"Full-time",20,FALSE,1103,"$25,000-49,999",3333.333333,98.22
"B",36,"Chargedoff",0.19228,0.185,0.175,"Full-time",1,FALSE,1102,"$1-24,999",25,218.42
"B",36,"Completed",0.14709,0.14,0.13,"Full-time",111,TRUE,1101,"$75,000-99,999",6793.666667,136.71
"B",36,"Completed",0.12901,0.122,0.102,"Full-time",222,TRUE,1100,"$25,000-49,999",3333.333333,126.58
"B",36,"Defaulted",0.16416,0.157,0.147,"Full-time",80,TRUE,1100,"$25,000-49,999",2800,525.14
"B",36,"Completed",0.12456,0.107,0.097,"Part-time",16,FALSE,1098,"$0 ",0,32.6
"B",36,"Chargedoff",0.24911,0.234,0.224,"Full-time",42,TRUE,1097,"$100,000+",12500,583.78
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",67,TRUE,1097,"$50,000-74,999",4166.666667,336.94
"B",36,"Completed",0.16376,0.1494,0.1394,"Full-time",145,TRUE,1095,"$75,000-99,999",6310,96.98
"B",36,"Chargedoff",0.18736,0.1728,0.1628,"Full-time",77,TRUE,1094,"$100,000+",14416.66667,429.51
"B",36,"Defaulted",0.15713,0.15,0.14,"Full-time",34,TRUE,1094,"$100,000+",11083.33333,259.99
"B",36,"Chargedoff",0.14353,0.14,0.13,"Full-time",133,TRUE,1084,"$50,000-74,999",4319.5,512.66
"B",36,"Completed",0.14419,0.13,0.12,"Full-time",19,FALSE,1084,"$50,000-74,999",5083.333333,84.23
"B",36,"Completed",0.18987,0.1826,0.1726,"Full-time",60,FALSE,1081,"$25,000-49,999",2333.333333,485.77
"B",36,"Chargedoff",0.19987,0.1852,0.1752,"Full-time",350,FALSE,1075,"$50,000-74,999",5200,473.38
"B",36,"Completed",0.15428,0.14,0.13,"Full-time",30,FALSE,1069,"$25,000-49,999",4000,300.48
"B",36,"Defaulted",0.14508,0.138,0.118,"Full-time",46,TRUE,1061,"$50,000-74,999",7787.333333,408.97
"B",36,"Completed",0.13705,0.13,0.12,"Full-time",47,TRUE,1060,"$0 ",0,252.7
"B",36,"Completed",0.20572,0.191,0.181,"Part-time",4,FALSE,1057,"$1-24,999",1666.666667,357.96
"B",36,"Completed",0.25517,0.24,0.23,"Self-employed",28,TRUE,1048,"$0 ",0,571.18
"B",36,"Completed",0.11891,0.108,0.098,"Full-time",16,FALSE,1048,"$1-24,999",1750,52.23
"B",36,"Chargedoff",0.15629,0.142,0.132,"Part-time",2,FALSE,1046,"$1-24,999",708.333333,239.92
"B",36,"Completed",0.16386,0.1495,0.1395,"Full-time",0,FALSE,1045,"$0 ",0,69.28
"B",36,"Completed",0.18726,0.18,0.17,"Full-time",60,FALSE,1044,"$25,000-49,999",2833.333333,144.61
"B",36,"Completed",0.19462,0.18,0.17,"Full-time",38,FALSE,1043,"$0 ",0,108.46
"B",36,"Completed",0.125,0.118,0.108,"Full-time",4,TRUE,1042,"$25,000-49,999",3750,200.37
"B",36,"Defaulted",0.27641,0.2649,0.2549,"Full-time",53,TRUE,1031,"$75,000-99,999",6458.333333,202.76
"B",36,"Chargedoff",0.127,0.12,0.11,"Full-time",15,FALSE,1026,"$25,000-49,999",3166.666667,132.86
"B",36,"Completed",0.16647,0.1575,0.1475,"Full-time",15,TRUE,1025,"$1-24,999",1986.666667,210.2
"B",36,"Completed",0.17722,0.17,0.16,"Full-time",35,FALSE,1022,"$25,000-49,999",2083.333333,213.92
"B",36,"Completed",0.16235,0.148,0.138,"Full-time",11,FALSE,1019,"$75,000-99,999",6266.666667,120.99
"B",36,"Completed",0.15932,0.145,0.135,"Full-time",5,TRUE,1008,"$25,000-49,999",3166.666667,273.11
"B",36,"Defaulted",0.15428,0.14,0.13,"Full-time",109,TRUE,1007,"$25,000-49,999",2500,205.07
"B",36,"Completed",0.125,0.118,0.108,"Full-time",8,TRUE,1007,"$50,000-74,999",4416.666667,165.59
"B",36,"Completed",0.14709,0.14,0.13,"Full-time",105,FALSE,1006,"$0 ",0,143.55
"B",36,"Completed",0.13411,0.12,0.11,"Full-time",61,TRUE,1004,"$50,000-74,999",6000,228.03
"B",36,"Completed",0.16185,0.1547,0.1447,"Part-time",33,FALSE,1000,"$1-24,999",1443.416667,244.27
"B",36,"Chargedoff",0.13705,0.13,0.12,"Full-time",61,TRUE,1000,"$100,000+",10475,333.57
"B",36,"Chargedoff",0.14709,0.14,0.125,"Retired",322,TRUE,1000,"$100,000+",10450,410.13
"B",36,"Chargedoff",0.14117,0.127,0.117,"Full-time",164,TRUE,1000,"$25,000-49,999",2250,67.1
"B",36,"Completed",0.13705,0.13,0.11,"Full-time",1,FALSE,1000,"$25,000-49,999",2240,164.12
"B",36,"Completed",0.17722,0.17,0.16,"Full-time",120,TRUE,1000,"$25,000-49,999",3602,396.97
"B",36,"Completed",0.13814,0.124,0.114,"Full-time",269,FALSE,1000,"$50,000-74,999",4225,329.17
"B",36,"Completed",0.15428,0.14,0.13,"Full-time",78,FALSE,1000,"$50,000-74,999",5795,273.42
"B",36,"Completed",0.20128,0.1829,0.1729,"Self-employed",42,FALSE,1000,"$50,000-74,999",5000,0
"B",36,"Completed",0.16215,0.155,0.135,"Full-time",9,FALSE,999,"$100,000+",11561.5,387.62
"B",36,"Completed",0.14699,0.1399,0.1299,"Full-time",142,TRUE,998,"$75,000-99,999",6700,341.69
"B",36,"Chargedoff",0.12251,0.1085,0.0985,"Full-time",98,TRUE,997,"$25,000-49,999",2274.166667,81.67
"B",36,"Completed",0.15338,0.1415,0.1315,"Full-time",2,FALSE,990,"$1-24,999",1666.666667,154.13
"B",36,"Completed",0.18443,0.1699,0.1599,"Full-time",38,FALSE,988,"$25,000-49,999",4083.333333,356.48
"B",36,"Chargedoff",0.17621,0.169,0.149,"Full-time",2,FALSE,987,"$50,000-74,999",4766.666667,712.06
"B",36,"Completed",0.17435,0.1599,0.1499,"Full-time",37,FALSE,986,"$1-24,999",903.25,210.91
"B",36,"Completed",0.16436,0.15,0.14,"Full-time",200,FALSE,986,"$25,000-49,999",2166.666667,69.33
"B",36,"Completed",0.28444,0.269,0.259,"Full-time",144,TRUE,975,"$50,000-74,999",4250,0
"B",36,"Completed",0.15226,0.138,0.128,"Part-time",4,FALSE,968,"$25,000-49,999",2916.666667,340.81
"B",36,"Completed",0.10386,0.09,0.08,"Full-time",91,TRUE,966,"$50,000-74,999",4908.333333,54.06
"B",36,"Completed",0.20814,0.1934,0.1834,"Full-time",20,TRUE,966,"$75,000-99,999",7958.333333,331.45
"B",36,"Chargedoff",0.19452,0.1799,0.1699,"Full-time",111,TRUE,964,"$50,000-74,999",5666.666667,144.59
"B",36,"Completed",0.28343,0.268,0.258,"Full-time",195,TRUE,963,"$100,000+",14130,606.7
"B",36,"Completed",0.16717,0.16,0.15,"Full-time",64,TRUE,956,"$50,000-74,999",4333.333333,384.08
"B",36,"Chargedoff",0.15864,0.1515,0.1415,"Full-time",239,TRUE,954,"$50,000-74,999",5333.333333,521.08
"B",36,"Completed",0.16215,0.155,0.14,"Full-time",298,TRUE,954,"$50,000-74,999",6333.333333,698.21
"B",36,"Chargedoff",0.26526,0.25,0.24,"Full-time",5,TRUE,952,"$100,000+",9292.333333,198.8
